UF,ANO_ABERTURA,ANO_BAIXA,SIT_CADASTRAL,MOTIVO,QTD
AC,2013,Não se aplica,NULA,ANULACAO POR VICIOS,1
AC,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,200
AC,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,253
AC,2013,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),3
AC,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,183
AC,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,179
AC,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,198
AC,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,110
AC,2013,2018,Baixada,REGISTRO CANCELADO,952
AC,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,83
AC,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,45
AL,2013,Não se aplica,Ativa,NÃO INFORMADO,1881
AL,2013,Não se aplica,Inapta,PRATICA IRREGULAR DE OPERACAO DE COMERCIO EXTERIOR,2
AL,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,966
AL,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,3
AL,2013,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,10
AL,2013,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,9
AL,2013,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,2
AL,2013,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,3
AL,2013,Não se aplica,NULA,ANULACAO POR VICIOS,10
AL,2013,Não se aplica,NULA,ANULACAO DE INSCRICAO INDEVIDA,1
AL,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,802
AL,2013,2013,Baixada,INCORPORACAO,1
AL,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO,1
AL,2013,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),2
AL,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1174
AL,2013,2014,Baixada,INCORPORACAO,1
AL,2013,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),6
AL,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,927
AL,2013,2015,Baixada,INCORPORACAO,1
AL,2013,2015,Baixada,ENCERRAMENTO DA LIQUIDACAO,1
AL,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,940
AL,2013,2016,Baixada,INCORPORACAO,1
AL,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,829
AL,2013,2017,Baixada,INCORPORACAO,1
AL,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,591
AL,2013,2018,Baixada,INCORPORACAO,1
AL,2013,2018,Baixada,ENCERRAMENTO DA FALENCIA,1
AL,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO,1
AL,2013,2018,Baixada,REGISTRO CANCELADO,2787
AL,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,478
AL,2013,2019,Baixada,INCORPORACAO,2
AL,2013,2019,Baixada,ENCERRAMENTO DA FALENCIA,1
AL,2013,2019,Baixada,INEXISTENTE DE FATO,1
AL,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,156
AM,2013,Não se aplica,Ativa,NÃO INFORMADO,2370
AM,2013,Não se aplica,Inapta,PRATICA IRREGULAR DE OPERACAO DE COMERCIO EXTERIOR,1
AM,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2093
AM,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
AM,2013,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
AM,2013,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,5
AM,2013,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,2
AM,2013,Não se aplica,NULA,ANULACAO POR VICIOS,3
AM,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,672
AM,2013,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),7
AM,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,884
AM,2013,2014,Baixada,INCORPORACAO,1
AM,2013,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),17
AM,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,753
AM,2013,2015,Baixada,ENCERRAMENTO DA FALENCIA,1
AM,2013,2015,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
AM,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,736
AM,2013,2016,Baixada,ENCERRAMENTO DA LIQUIDACAO,1
AM,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,591
AM,2013,2017,Baixada,ENCERRAMENTO DA FALENCIA,1
AM,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,376
AM,2013,2018,Baixada,REGISTRO CANCELADO,3402
AM,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,350
AM,2013,2019,Baixada,ENCERRAMENTO DA FALENCIA,3
AM,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,155
AM,2013,2020,Baixada,INCORPORACAO,1
AM,2013,2020,Baixada,ENCERRAMENTO DA FALENCIA,1
AP,2013,Não se aplica,Ativa,NÃO INFORMADO,452
AP,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,438
AP,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
AP,2013,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
AP,2013,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,6
AP,2013,Não se aplica,NULA,ANULACAO DE INSCRICAO INDEVIDA,2
AP,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,153
AP,2013,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),2
AP,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,148
AP,2013,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),6
AP,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,145
AP,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,139
AP,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,122
AP,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,92
AP,2013,2018,Baixada,REGISTRO CANCELADO,732
AP,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,64
AP,2013,2019,Baixada,INCORPORACAO,1
AP,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,35
BA,2013,Não se aplica,Ativa,NÃO INFORMADO,9036
BA,2013,Não se aplica,Inapta,INEXISTENTE DE FATO,1
BA,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,4819
BA,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,8
BA,2013,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
BA,2013,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,41
BA,2013,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,34
BA,2013,Não se aplica,Suspensa,BAIXA INDEFERIDA PELA RFB E AGUARDANDO ANALISE DO CONVENENTE,1
BA,2013,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,2
BA,2013,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,4
BA,2013,Não se aplica,NULA,ANULACAO POR VICIOS,97
BA,2013,Não se aplica,NULA,ANULACAO DE INSCRICAO INDEVIDA,4
BA,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4587
BA,2013,2013,Baixada,INCORPORACAO,3
BA,2013,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),27
BA,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5831
BA,2013,2014,Baixada,INCORPORACAO,2
BA,2013,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),75
BA,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4666
BA,2013,2015,Baixada,INCORPORACAO,2
BA,2013,2015,Baixada,CISAO TOTAL,1
BA,2013,2015,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
BA,2013,2015,Baixada,OMISSAO CONTUMAZ,1
BA,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4816
BA,2013,2016,Baixada,INCORPORACAO,3
BA,2013,2016,Baixada,ENCERRAMENTO DA FALENCIA,1
BA,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3961
BA,2013,2017,Baixada,INCORPORACAO,4
BA,2013,2017,Baixada,ENCERRAMENTO DA FALENCIA,2
BA,2013,2017,Baixada,ENCERRAMENTO DA LIQUIDACAO,1
BA,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2833
BA,2013,2018,Baixada,INCORPORACAO,1
BA,2013,2018,Baixada,ENCERRAMENTO DA FALENCIA,8
BA,2013,2018,Baixada,REGISTRO CANCELADO,15565
BA,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2703
BA,2013,2019,Baixada,INCORPORACAO,3
BA,2013,2019,Baixada,ENCERRAMENTO DA FALENCIA,2
BA,2013,2019,Baixada,ENCERRAMENTO DA LIQUIDACAO,1
BA,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1075
BA,2013,2020,Baixada,INCORPORACAO,1
BA,2013,2020,Baixada,ENCERRAMENTO DA FALENCIA,2
CE,2013,Não se aplica,Ativa,NÃO INFORMADO,5744
CE,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3297
CE,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,3
CE,2013,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
CE,2013,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
CE,2013,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,54
CE,2013,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
CE,2013,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,1
CE,2013,Não se aplica,NULA,ANULACAO POR VICIOS,16
CE,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2809
CE,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO,2
CE,2013,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),14
CE,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3611
CE,2013,2014,Baixada,INCORPORACAO,3
CE,2013,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),77
CE,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3008
CE,2013,2015,Baixada,INCORPORACAO,4
CE,2013,2015,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),2
CE,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2948
CE,2013,2016,Baixada,INCORPORACAO,7
CE,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2408
CE,2013,2017,Baixada,INCORPORACAO,3
CE,2013,2017,Baixada,INEXISTENTE DE FATO,1
CE,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1782
CE,2013,2018,Baixada,ENCERRAMENTO DA FALENCIA,2
CE,2013,2018,Baixada,INEXISTENTE DE FATO,1
CE,2013,2018,Baixada,REGISTRO CANCELADO,9787
CE,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1408
CE,2013,2019,Baixada,INCORPORACAO,1
CE,2013,2019,Baixada,INEXISTENTE DE FATO,2
CE,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,567
CE,2013,2020,Baixada,INCORPORACAO,2
DF,2013,Não se aplica,Ativa,NÃO INFORMADO,4139
DF,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1794
DF,2013,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,23
DF,2013,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,17
DF,2013,Não se aplica,Suspensa,FALTA DE PLURALIDADE DE SOCIOS,1
DF,2013,Não se aplica,Suspensa,BAIXA REGISTRADA NA JUNTA,44
DF,2013,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,3
DF,2013,Não se aplica,NULA,ANULACAO POR VICIOS,30
DF,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1467
DF,2013,2013,Baixada,INCORPORACAO,2
DF,2013,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),2
DF,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2095
DF,2013,2014,Baixada,INCORPORACAO,1
DF,2013,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),22
DF,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1710
DF,2013,2015,Baixada,INCORPORACAO,1
DF,2013,2015,Baixada,EXTINCAO-UNIFICACAO DA FILIAL,1
DF,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1585
DF,2013,2016,Baixada,ENCERRAMENTO DA LIQUIDACAO,1
DF,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1350
DF,2013,2017,Baixada,INCORPORACAO,2
DF,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1026
DF,2013,2018,Baixada,INCORPORACAO,2
DF,2013,2018,Baixada,INEXISTENTE DE FATO,2
DF,2013,2018,Baixada,REGISTRO CANCELADO,5757
DF,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,900
DF,2013,2019,Baixada,ENCERRAMENTO DA LIQUIDACAO,1
DF,2013,2019,Baixada,INEXISTENTE DE FATO,1
DF,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,337
DF,2013,2020,Baixada,ENCERRAMENTO DA FALENCIA,1
ES,2013,Não se aplica,Ativa,NÃO INFORMADO,3428
ES,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1293
ES,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,2
ES,2013,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
ES,2013,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,22
ES,2013,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,22
ES,2013,Não se aplica,Suspensa,PRATICA IRREGULAR DE OPERACAO DE COMERCIO EXTERIOR,1
ES,2013,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
ES,2013,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,1
ES,2013,Não se aplica,NULA,ANULACAO POR VICIOS,10
ES,2013,Não se aplica,NULA,ANULACAO DE INSCRICAO INDEVIDA,1
ES,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1960
ES,2013,2013,Baixada,INEXISTENTE DE FATO,5
ES,2013,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),5
ES,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2961
ES,2013,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),44
ES,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2419
ES,2013,2015,Baixada,INCORPORACAO,4
ES,2013,2015,Baixada,INEXISTENTE DE FATO,1
ES,2013,2015,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
ES,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2238
ES,2013,2016,Baixada,INCORPORACAO,5
ES,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1670
ES,2013,2017,Baixada,INCORPORACAO,2
ES,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1255
ES,2013,2018,Baixada,INCORPORACAO,1
ES,2013,2018,Baixada,CISAO TOTAL,1
ES,2013,2018,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
ES,2013,2018,Baixada,REGISTRO CANCELADO,7142
ES,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,983
ES,2013,2019,Baixada,INCORPORACAO,2
ES,2013,2019,Baixada,INEXISTENTE DE FATO,1
ES,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,490
ES,2013,2020,Baixada,INCORPORACAO,3
EX,2013,Não se aplica,Ativa,NÃO INFORMADO,6411
EX,2013,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
EX,2013,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,119
EX,2013,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,21
EX,2013,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,5
EX,2013,Não se aplica,NULA,ANULACAO DE INSCRICAO INDEVIDA,1
EX,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,13
EX,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,70
EX,2013,2014,Baixada,INCORPORACAO,1
EX,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,6
EX,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,18
EX,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,21
EX,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,69
EX,2013,2018,Baixada,INCORPORACAO,4
EX,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,38
EX,2013,2019,Baixada,INCORPORACAO,1
EX,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
EX,2013,2020,Baixada,INCORPORACAO,1
GO,2013,Não se aplica,Ativa,NÃO INFORMADO,7592
GO,2013,Não se aplica,Inapta,PRATICA IRREGULAR DE OPERACAO DE COMERCIO EXTERIOR,1
GO,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,4581
GO,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,3
GO,2013,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
GO,2013,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,129
GO,2013,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,19
GO,2013,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,1
GO,2013,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,2
GO,2013,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,3
GO,2013,Não se aplica,Suspensa,BAIXA REGISTRADA NA JUNTA,1
GO,2013,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,2
GO,2013,Não se aplica,NULA,ANULACAO POR VICIOS,24
GO,2013,Não se aplica,NULA,ANULACAO DE INSCRICAO INDEVIDA,2
GO,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3363
GO,2013,2013,Baixada,INCORPORACAO,4
GO,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO,2
GO,2013,2013,Baixada,INEXISTENTE DE FATO,1
GO,2013,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),20
GO,2013,2013,Baixada,REGISTRO CANCELADO,17
GO,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4913
GO,2013,2014,Baixada,INCORPORACAO,2
GO,2013,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),143
GO,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4012
GO,2013,2015,Baixada,INCORPORACAO,5
GO,2013,2015,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
GO,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3606
GO,2013,2016,Baixada,INCORPORACAO,5
GO,2013,2016,Baixada,CISAO TOTAL,1
GO,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3408
GO,2013,2017,Baixada,INCORPORACAO,6
GO,2013,2017,Baixada,INEXISTENTE DE FATO,3
GO,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2198
GO,2013,2018,Baixada,INCORPORACAO,2
GO,2013,2018,Baixada,INEXISTENTE DE FATO,2
GO,2013,2018,Baixada,REGISTRO CANCELADO,10363
GO,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1908
GO,2013,2019,Baixada,INCORPORACAO,6
GO,2013,2019,Baixada,ENCERRAMENTO DA LIQUIDACAO,1
GO,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,800
MA,2013,Não se aplica,Ativa,NÃO INFORMADO,3282
MA,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2477
MA,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
MA,2013,Não se aplica,Suspensa,INEXISTENTE DE FATO,1
MA,2013,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
MA,2013,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
MA,2013,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,7
MA,2013,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,3
MA,2013,Não se aplica,NULA,ANULACAO POR VICIOS,4
MA,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,923
MA,2013,2013,Baixada,INCORPORACAO,2
MA,2013,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),2
MA,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1077
MA,2013,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),21
MA,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,948
MA,2013,2015,Baixada,OMISSAO CONTUMAZ,1
MA,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1074
MA,2013,2016,Baixada,INCORPORACAO,1
MA,2013,2016,Baixada,ENCERRAMENTO DA FALENCIA,1
MA,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,951
MA,2013,2017,Baixada,INCORPORACAO,1
MA,2013,2017,Baixada,ENCERRAMENTO DA FALENCIA,3
MA,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,643
MA,2013,2018,Baixada,ENCERRAMENTO DA FALENCIA,1
MA,2013,2018,Baixada,REGISTRO CANCELADO,4611
MA,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,647
MA,2013,2019,Baixada,ENCERRAMENTO DA FALENCIA,2
MA,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,265
MG,2013,Não se aplica,Ativa,NÃO INFORMADO,18947
MG,2013,Não se aplica,Inapta,INEXISTENTE DE FATO,2
MG,2013,Não se aplica,Inapta,PRATICA IRREGULAR DE OPERACAO DE COMERCIO EXTERIOR,1
MG,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,6374
MG,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,3
MG,2013,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,4
MG,2013,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,256
MG,2013,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,65
MG,2013,Não se aplica,Suspensa,BAIXA INDEFERIDA PELA RFB E AGUARDANDO ANALISE DO CONVENENTE,3
MG,2013,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,2
