UF,ANO_ABERTURA,ANO_BAIXA,SIT_CADASTRAL,MOTIVO,QTD
PE,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PE,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2014,Não se aplica,Ativa,NÃO INFORMADO,19902
PE,2014,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
PE,2014,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2014,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2014,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2014,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PE,2014,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PE,2015,Não se aplica,Ativa,NÃO INFORMADO,30593
PE,2015,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PE,2015,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
PE,2015,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PE,2015,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2015,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2016,Não se aplica,Ativa,NÃO INFORMADO,31020
PE,2016,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PE,2017,Não se aplica,Ativa,NÃO INFORMADO,36577
PE,2017,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PE,2017,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PE,2017,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2018,Não se aplica,Ativa,NÃO INFORMADO,48889
PE,2018,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PE,2019,Não se aplica,Ativa,NÃO INFORMADO,65506
PE,2019,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,1
PE,2019,Não se aplica,NULA,ANULACAO POR VICIOS,1
PE,2019,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PE,2019,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PE,2020,Não se aplica,Ativa,NÃO INFORMADO,40606
PI,2005,Não se aplica,Ativa,NÃO INFORMADO,60
PI,2005,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
PI,2005,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
PI,2006,Não se aplica,Ativa,NÃO INFORMADO,34
PI,2007,Não se aplica,Ativa,NÃO INFORMADO,55
PI,2008,Não se aplica,Ativa,NÃO INFORMADO,77
PI,2008,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
PI,2008,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PI,2009,Não se aplica,Ativa,NÃO INFORMADO,101
PI,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PI,2010,Não se aplica,Ativa,NÃO INFORMADO,2376
PI,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
PI,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,3
PI,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,1
PI,2010,2018,Baixada,REGISTRO CANCELADO,1
PI,2011,Não se aplica,Ativa,NÃO INFORMADO,3746
PI,2012,Não se aplica,Ativa,NÃO INFORMADO,4153
PI,2012,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
PI,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
PI,2012,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PI,2012,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PI,2013,Não se aplica,Ativa,NÃO INFORMADO,5117
PI,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PI,2014,Não se aplica,Ativa,NÃO INFORMADO,5667
PI,2014,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PI,2015,Não se aplica,Ativa,NÃO INFORMADO,8277
PI,2015,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PI,2015,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PI,2015,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PI,2015,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PI,2016,Não se aplica,Ativa,NÃO INFORMADO,7858
PI,2017,Não se aplica,Ativa,NÃO INFORMADO,9201
PI,2018,Não se aplica,Ativa,NÃO INFORMADO,11256
PI,2018,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PI,2019,Não se aplica,Ativa,NÃO INFORMADO,15038
PI,2020,Não se aplica,Ativa,NÃO INFORMADO,9624
PR,2005,Não se aplica,Ativa,NÃO INFORMADO,528
PR,2005,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
PR,2005,2008,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2005,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2005,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2005,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2006,Não se aplica,Ativa,NÃO INFORMADO,527
PR,2006,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PR,2006,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
PR,2006,2007,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
PR,2006,2008,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
PR,2006,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2006,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2007,Não se aplica,Ativa,NÃO INFORMADO,662
PR,2007,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
PR,2007,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
PR,2007,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2008,Não se aplica,Ativa,NÃO INFORMADO,712
PR,2008,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
PR,2008,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
PR,2008,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PR,2008,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
PR,2008,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2009,Não se aplica,Ativa,NÃO INFORMADO,2452
PR,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
PR,2009,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,17
PR,2009,Não se aplica,NULA,ANULACAO POR VICIOS,1
PR,2009,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),2
PR,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PR,2009,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2009,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2009,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2009,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2010,Não se aplica,Ativa,NÃO INFORMADO,15267
PR,2010,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PR,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,4
PR,2010,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,3
PR,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,98
PR,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,6
PR,2010,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2010,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PR,2010,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2010,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2010,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PR,2010,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2010,2018,Baixada,REGISTRO CANCELADO,1
PR,2011,Não se aplica,Ativa,NÃO INFORMADO,18612
PR,2011,Não se aplica,Inapta,INEXISTENTE DE FATO,1
PR,2011,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
PR,2011,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
PR,2011,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
PR,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,39
PR,2011,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
PR,2011,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
PR,2011,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PR,2011,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),2
PR,2011,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2011,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PR,2011,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2012,Não se aplica,Ativa,NÃO INFORMADO,23459
PR,2012,Não se aplica,Inapta,OMISSAO DE DECLARACOES,4
PR,2012,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
PR,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,9
PR,2012,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PR,2012,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2012,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PR,2012,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2012,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2013,Não se aplica,Ativa,NÃO INFORMADO,30090
PR,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
PR,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PR,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2014,Não se aplica,Ativa,NÃO INFORMADO,35445
PR,2014,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
PR,2014,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2014,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PR,2014,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PR,2014,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
PR,2014,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2014,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2015,Não se aplica,Ativa,NÃO INFORMADO,54586
PR,2015,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
PR,2015,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
PR,2015,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
PR,2015,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2015,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,7
PR,2015,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
PR,2015,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2016,Não se aplica,Ativa,NÃO INFORMADO,60405
PR,2016,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
PR,2016,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
PR,2016,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
PR,2016,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2016,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
PR,2016,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PR,2017,Não se aplica,Ativa,NÃO INFORMADO,73804
PR,2017,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2017,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
PR,2017,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2018,Não se aplica,Ativa,NÃO INFORMADO,99140
PR,2018,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2019,Não se aplica,Ativa,NÃO INFORMADO,134666
PR,2019,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,9
PR,2019,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
PR,2020,Não se aplica,Ativa,NÃO INFORMADO,97031
PR,2020,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,7
PR,2020,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2005,Não se aplica,Ativa,NÃO INFORMADO,60
RJ,2006,Não se aplica,Ativa,NÃO INFORMADO,74
RJ,2007,Não se aplica,Ativa,NÃO INFORMADO,96
RJ,2007,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2008,Não se aplica,Ativa,NÃO INFORMADO,113
RJ,2008,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
RJ,2009,Não se aplica,Ativa,NÃO INFORMADO,2829
RJ,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
RJ,2009,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
RJ,2009,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,24
RJ,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2010,Não se aplica,Ativa,NÃO INFORMADO,35169
RJ,2010,Não se aplica,Inapta,INEXISTENTE DE FATO,1
RJ,2010,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
RJ,2010,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
RJ,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,8
RJ,2010,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,3
RJ,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,212
RJ,2010,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,2
RJ,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,17
RJ,2010,Não se aplica,NULA,ANULACAO POR NAO CONFIRMADO ATO DE REGISTRO DO MEI NA JUNTA COMERCIAL,1
RJ,2010,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2010,2018,Baixada,REGISTRO CANCELADO,11
RJ,2011,Não se aplica,Ativa,NÃO INFORMADO,38660
RJ,2011,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,2
RJ,2011,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,9
RJ,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,132
RJ,2011,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
RJ,2011,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2011,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2012,Não se aplica,Ativa,NÃO INFORMADO,41967
RJ,2012,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
RJ,2012,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,5
RJ,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,44
RJ,2012,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
RJ,2012,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2012,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RJ,2013,Não se aplica,Ativa,NÃO INFORMADO,52203
RJ,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,4
RJ,2013,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
RJ,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2014,Não se aplica,Ativa,NÃO INFORMADO,65121
RJ,2014,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
RJ,2014,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RJ,2014,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2014,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2015,Não se aplica,Ativa,NÃO INFORMADO,123619
RJ,2015,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
RJ,2015,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,1
RJ,2015,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2015,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RJ,2015,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2016,Não se aplica,Ativa,NÃO INFORMADO,131591
RJ,2016,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
RJ,2016,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,1
RJ,2016,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
RJ,2016,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
RJ,2016,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
RJ,2016,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2017,Não se aplica,Ativa,NÃO INFORMADO,148039
RJ,2017,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
RJ,2018,Não se aplica,Ativa,NÃO INFORMADO,185312
RJ,2018,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,1
RJ,2019,Não se aplica,Ativa,NÃO INFORMADO,231317
RJ,2019,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,6
RJ,2019,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RJ,2019,2020,Baixada,INEXISTENTE DE FATO,1
RJ,2020,Não se aplica,Ativa,NÃO INFORMADO,154271
RJ,2020,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
RN,2005,Não se aplica,Ativa,NÃO INFORMADO,103
RN,2005,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
RN,2006,Não se aplica,Ativa,NÃO INFORMADO,102
RN,2006,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
RN,2006,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
RN,2006,2008,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2006,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2006,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2007,Não se aplica,Ativa,NÃO INFORMADO,137
RN,2007,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
RN,2008,Não se aplica,Ativa,NÃO INFORMADO,142
RN,2008,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
RN,2009,Não se aplica,Ativa,NÃO INFORMADO,238
RN,2009,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2009,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2010,Não se aplica,Ativa,NÃO INFORMADO,4661
RN,2010,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,2
RN,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,40
RN,2010,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2010,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2010,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2010,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
RN,2010,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RN,2010,2018,Baixada,REGISTRO CANCELADO,1
RN,2010,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2011,Não se aplica,Ativa,NÃO INFORMADO,5394
RN,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,16
RN,2011,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2011,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2011,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2012,Não se aplica,Ativa,NÃO INFORMADO,5591
RN,2012,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
RN,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,3
RN,2012,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
RN,2013,Não se aplica,Ativa,NÃO INFORMADO,6361
RN,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RN,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
RN,2014,Não se aplica,Ativa,NÃO INFORMADO,7968
RN,2014,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
RN,2014,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2015,Não se aplica,Ativa,NÃO INFORMADO,12329
RN,2015,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2016,Não se aplica,Ativa,NÃO INFORMADO,12892
RN,2016,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2016,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2017,Não se aplica,Ativa,NÃO INFORMADO,15225
RN,2018,Não se aplica,Ativa,NÃO INFORMADO,18243
RN,2019,Não se aplica,Ativa,NÃO INFORMADO,25186
RN,2019,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RN,2020,Não se aplica,Ativa,NÃO INFORMADO,15837
RN,2020,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
RO,2005,Não se aplica,Ativa,NÃO INFORMADO,5
RO,2005,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
RO,2006,Não se aplica,Ativa,NÃO INFORMADO,9
RO,2007,Não se aplica,Ativa,NÃO INFORMADO,13
RO,2008,Não se aplica,Ativa,NÃO INFORMADO,15
RO,2009,Não se aplica,Ativa,NÃO INFORMADO,20
RO,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
RO,2010,Não se aplica,Ativa,NÃO INFORMADO,2595
RO,2010,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
RO,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
RO,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,19
RO,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,2
